State,State Code,Gender,Gender Code,Year,Year Code,Weekday,Weekday Code,Deaths
Alabama,1,Female,F,2007,2007,Sunday,1,3106
Alabama,1,Female,F,2007,2007,Monday,2,3028
Alabama,1,Female,F,2007,2007,Tuesday,3,3086
Alabama,1,Female,F,2007,2007,Wednesday,4,3088
Alabama,1,Female,F,2007,2007,Thursday,5,3125
Alabama,1,Female,F,2007,2007,Friday,6,3132
Alabama,1,Female,F,2007,2007,Saturday,7,3068
Alabama,1,Female,F,2008,2008,Sunday,1,3149
Alabama,1,Female,F,2008,2008,Monday,2,3151
Alabama,1,Female,F,2008,2008,Tuesday,3,3128
Alabama,1,Female,F,2008,2008,Wednesday,4,3328
Alabama,1,Female,F,2008,2008,Thursday,5,3245
Alabama,1,Female,F,2008,2008,Friday,6,3220
Alabama,1,Female,F,2008,2008,Saturday,7,3272
Alabama,1,Female,F,2009,2009,Sunday,1,3156
Alabama,1,Female,F,2009,2009,Monday,2,3105
Alabama,1,Female,F,2009,2009,Tuesday,3,3095
Alabama,1,Female,F,2009,2009,Wednesday,4,3140
Alabama,1,Female,F,2009,2009,Thursday,5,3229
Alabama,1,Female,F,2009,2009,Friday,6,3161
Alabama,1,Female,F,2009,2009,Saturday,7,3202
Alabama,1,Female,F,2010,2010,Sunday,1,3164
Alabama,1,Female,F,2010,2010,Monday,2,3186
Alabama,1,Female,F,2010,2010,Tuesday,3,3233
Alabama,1,Female,F,2010,2010,Wednesday,4,3185
Alabama,1,Female,F,2010,2010,Thursday,5,3165
Alabama,1,Female,F,2010,2010,Friday,6,3259
Alabama,1,Female,F,2010,2010,Saturday,7,3220
Alabama,1,Female,F,2011,2011,Sunday,1,3130
Alabama,1,Female,F,2011,2011,Monday,2,3214
Alabama,1,Female,F,2011,2011,Tuesday,3,3141
Alabama,1,Female,F,2011,2011,Wednesday,4,3217
Alabama,1,Female,F,2011,2011,Thursday,5,3232
Alabama,1,Female,F,2011,2011,Friday,6,3117
Alabama,1,Female,F,2011,2011,Saturday,7,3197
Alabama,1,Female,F,2012,2012,Sunday,1,3181
Alabama,1,Female,F,2012,2012,Monday,2,3347
Alabama,1,Female,F,2012,2012,Tuesday,3,3193
Alabama,1,Female,F,2012,2012,Wednesday,4,3322
Alabama,1,Female,F,2012,2012,Thursday,5,3255
Alabama,1,Female,F,2012,2012,Friday,6,3199
Alabama,1,Female,F,2012,2012,Saturday,7,3284
Alabama,1,Female,F,2013,2013,Sunday,1,3211
Alabama,1,Female,F,2013,2013,Monday,2,3237
Alabama,1,Female,F,2013,2013,Tuesday,3,3300
Alabama,1,Female,F,2013,2013,Wednesday,4,3235
Alabama,1,Female,F,2013,2013,Thursday,5,3188
Alabama,1,Female,F,2013,2013,Friday,6,3356
Alabama,1,Female,F,2013,2013,Saturday,7,3272
Alabama,1,Female,F,2014,2014,Sunday,1,3456
Alabama,1,Female,F,2014,2014,Monday,2,3315
Alabama,1,Female,F,2014,2014,Tuesday,3,3243
Alabama,1,Female,F,2014,2014,Wednesday,4,3401
Alabama,1,Female,F,2014,2014,Thursday,5,3374
Alabama,1,Female,F,2014,2014,Friday,6,3291
Alabama,1,Female,F,2014,2014,Saturday,7,3370
Alabama,1,Female,F,2015,2015,Sunday,1,3374
Alabama,1,Female,F,2015,2015,Monday,2,3432
Alabama,1,Female,F,2015,2015,Tuesday,3,3348
Alabama,1,Female,F,2015,2015,Wednesday,4,3348
Alabama,1,Female,F,2015,2015,Thursday,5,3508
Alabama,1,Female,F,2015,2015,Friday,6,3472
Alabama,1,Female,F,2015,2015,Saturday,7,3403
Alabama,1,Female,F,2016,2016,Sunday,1,3366
Alabama,1,Female,F,2016,2016,Monday,2,3500
Alabama,1,Female,F,2016,2016,Tuesday,3,3403
Alabama,1,Female,F,2016,2016,Wednesday,4,3393
Alabama,1,Female,F,2016,2016,Thursday,5,3438
Alabama,1,Female,F,2016,2016,Friday,6,3563
Alabama,1,Female,F,2016,2016,Saturday,7,3547
Alabama,1,Female,F,2017,2017,Sunday,1,3614
Alabama,1,Female,F,2017,2017,Monday,2,3492
Alabama,1,Female,F,2017,2017,Tuesday,3,3505
Alabama,1,Female,F,2017,2017,Wednesday,4,3564
Alabama,1,Female,F,2017,2017,Thursday,5,3429
Alabama,1,Female,F,2017,2017,Friday,6,3525
Alabama,1,Female,F,2017,2017,Saturday,7,3378
Alabama,1,Male,M,2007,2007,Sunday,1,2878
Alabama,1,Male,M,2007,2007,Monday,2,3072
Alabama,1,Male,M,2007,2007,Tuesday,3,2848
Alabama,1,Male,M,2007,2007,Wednesday,4,3047
Alabama,1,Male,M,2007,2007,Thursday,5,2897
Alabama,1,Male,M,2007,2007,Friday,6,3028
Alabama,1,Male,M,2007,2007,Saturday,7,2987
Alabama,1,Male,M,2008,2008,Sunday,1,2930
Alabama,1,Male,M,2008,2008,Monday,2,3089
Alabama,1,Male,M,2008,2008,Tuesday,3,2980
Alabama,1,Male,M,2008,2008,Wednesday,4,3030
Alabama,1,Male,M,2008,2008,Thursday,5,3004
Alabama,1,Male,M,2008,2008,Friday,6,2947
Alabama,1,Male,M,2008,2008,Saturday,7,3096
Alabama,1,Male,M,2009,2009,Sunday,1,2982
Alabama,1,Male,M,2009,2009,Monday,2,3055
Alabama,1,Male,M,2009,2009,Tuesday,3,3085
Alabama,1,Male,M,2009,2009,Wednesday,4,3061
Alabama,1,Male,M,2009,2009,Thursday,5,3063
Alabama,1,Male,M,2009,2009,Friday,6,3087
Alabama,1,Male,M,2009,2009,Saturday,7,3077
Alabama,1,Male,M,2010,2010,Sunday,1,3048
Alabama,1,Male,M,2010,2010,Monday,2,3061
Alabama,1,Male,M,2010,2010,Tuesday,3,3031
Alabama,1,Male,M,2010,2010,Wednesday,4,3087
Alabama,1,Male,M,2010,2010,Thursday,5,3137
Alabama,1,Male,M,2010,2010,Friday,6,3150
Alabama,1,Male,M,2010,2010,Saturday,7,3040
Alabama,1,Male,M,2011,2011,Sunday,1,3017
Alabama,1,Male,M,2011,2011,Monday,2,3167
Alabama,1,Male,M,2011,2011,Tuesday,3,3185
Alabama,1,Male,M,2011,2011,Wednesday,4,3024
Alabama,1,Male,M,2011,2011,Thursday,5,3086
Alabama,1,Male,M,2011,2011,Friday,6,3088
Alabama,1,Male,M,2011,2011,Saturday,7,3287
Alabama,1,Male,M,2012,2012,Sunday,1,3144
Alabama,1,Male,M,2012,2012,Monday,2,3261
Alabama,1,Male,M,2012,2012,Tuesday,3,3074
Alabama,1,Male,M,2012,2012,Wednesday,4,3211
Alabama,1,Male,M,2012,2012,Thursday,5,3204
Alabama,1,Male,M,2012,2012,Friday,6,3176
Alabama,1,Male,M,2012,2012,Saturday,7,3059
Alabama,1,Male,M,2013,2013,Sunday,1,3203
Alabama,1,Male,M,2013,2013,Monday,2,3317
Alabama,1,Male,M,2013,2013,Tuesday,3,3417
Alabama,1,Male,M,2013,2013,Wednesday,4,3307
Alabama,1,Male,M,2013,2013,Thursday,5,3284
Alabama,1,Male,M,2013,2013,Friday,6,3331
Alabama,1,Male,M,2013,2013,Saturday,7,3340
Alabama,1,Male,M,2014,2014,Sunday,1,3254
Alabama,1,Male,M,2014,2014,Monday,2,3298
Alabama,1,Male,M,2014,2014,Tuesday,3,3284
Alabama,1,Male,M,2014,2014,Wednesday,4,3331
Alabama,1,Male,M,2014,2014,Thursday,5,3272
Alabama,1,Male,M,2014,2014,Friday,6,3389
Alabama,1,Male,M,2014,2014,Saturday,7,3186
Alabama,1,Male,M,2015,2015,Sunday,1,3314
Alabama,1,Male,M,2015,2015,Monday,2,3426
Alabama,1,Male,M,2015,2015,Tuesday,3,3376
Alabama,1,Male,M,2015,2015,Wednesday,4,3494
Alabama,1,Male,M,2015,2015,Thursday,5,3527
Alabama,1,Male,M,2015,2015,Friday,6,3423
Alabama,1,Male,M,2015,2015,Saturday,7,3485
Alabama,1,Male,M,2016,2016,Sunday,1,3390
Alabama,1,Male,M,2016,2016,Monday,2,3443
Alabama,1,Male,M,2016,2016,Tuesday,3,3395
Alabama,1,Male,M,2016,2016,Wednesday,4,3447
Alabama,1,Male,M,2016,2016,Thursday,5,3377
Alabama,1,Male,M,2016,2016,Friday,6,3514
Alabama,1,Male,M,2016,2016,Saturday,7,3472
Alabama,1,Male,M,2017,2017,Sunday,1,3598
Alabama,1,Male,M,2017,2017,Monday,2,3413
Alabama,1,Male,M,2017,2017,Tuesday,3,3506
Alabama,1,Male,M,2017,2017,Wednesday,4,3526
Alabama,1,Male,M,2017,2017,Thursday,5,3407
Alabama,1,Male,M,2017,2017,Friday,6,3597
Alabama,1,Male,M,2017,2017,Saturday,7,3542
Alaska,2,Female,F,2007,2007,Sunday,1,202
Alaska,2,Female,F,2007,2007,Monday,2,205
Alaska,2,Female,F,2007,2007,Tuesday,3,197
Alaska,2,Female,F,2007,2007,Wednesday,4,215
Alaska,2,Female,F,2007,2007,Thursday,5,188
Alaska,2,Female,F,2007,2007,Friday,6,169
Alaska,2,Female,F,2007,2007,Saturday,7,186
Alaska,2,Female,F,2008,2008,Sunday,1,181
Alaska,2,Female,F,2008,2008,Monday,2,205
Alaska,2,Female,F,2008,2008,Tuesday,3,205
Alaska,2,Female,F,2008,2008,Wednesday,4,200
Alaska,2,Female,F,2008,2008,Thursday,5,209
Alaska,2,Female,F,2008,2008,Friday,6,181
Alaska,2,Female,F,2008,2008,Saturday,7,219
Alaska,2,Female,F,2009,2009,Sunday,1,195
Alaska,2,Female,F,2009,2009,Monday,2,207
Alaska,2,Female,F,2009,2009,Tuesday,3,213
Alaska,2,Female,F,2009,2009,Wednesday,4,196
Alaska,2,Female,F,2009,2009,Thursday,5,215
Alaska,2,Female,F,2009,2009,Friday,6,230
Alaska,2,Female,F,2009,2009,Saturday,7,195
Alaska,2,Female,F,2010,2010,Sunday,1,230
Alaska,2,Female,F,2010,2010,Monday,2,206
Alaska,2,Female,F,2010,2010,Tuesday,3,183
Alaska,2,Female,F,2010,2010,Wednesday,4,223
Alaska,2,Female,F,2010,2010,Thursday,5,197
Alaska,2,Female,F,2010,2010,Friday,6,208
Alaska,2,Female,F,2010,2010,Saturday,7,208
Alaska,2,Female,F,2011,2011,Sunday,1,207
Alaska,2,Female,F,2011,2011,Monday,2,218
Alaska,2,Female,F,2011,2011,Tuesday,3,211
Alaska,2,Female,F,2011,2011,Wednesday,4,215
Alaska,2,Female,F,2011,2011,Thursday,5,215
Alaska,2,Female,F,2011,2011,Friday,6,187
Alaska,2,Female,F,2011,2011,Saturday,7,239
Alaska,2,Female,F,2012,2012,Sunday,1,247
Alaska,2,Female,F,2012,2012,Monday,2,208
Alaska,2,Female,F,2012,2012,Tuesday,3,212
Alaska,2,Female,F,2012,2012,Wednesday,4,212
Alaska,2,Female,F,2012,2012,Thursday,5,236
Alaska,2,Female,F,2012,2012,Friday,6,215
Alaska,2,Female,F,2012,2012,Saturday,7,223
Alaska,2,Female,F,2013,2013,Sunday,1,230
Alaska,2,Female,F,2013,2013,Monday,2,234
Alaska,2,Female,F,2013,2013,Tuesday,3,233
Alaska,2,Female,F,2013,2013,Wednesday,4,227
Alaska,2,Female,F,2013,2013,Thursday,5,236
Alaska,2,Female,F,2013,2013,Friday,6,224
Alaska,2,Female,F,2013,2013,Saturday,7,232
Alaska,2,Female,F,2014,2014,Sunday,1,228
Alaska,2,Female,F,2014,2014,Monday,2,213
Alaska,2,Female,F,2014,2014,Tuesday,3,219
Alaska,2,Female,F,2014,2014,Wednesday,4,261
Alaska,2,Female,F,2014,2014,Thursday,5,206
Alaska,2,Female,F,2014,2014,Friday,6,236
Alaska,2,Female,F,2014,2014,Saturday,7,224
Alaska,2,Female,F,2015,2015,Sunday,1,238
Alaska,2,Female,F,2015,2015,Monday,2,252
Alaska,2,Female,F,2015,2015,Tuesday,3,239
Alaska,2,Female,F,2015,2015,Wednesday,4,257
Alaska,2,Female,F,2015,2015,Thursday,5,235
Alaska,2,Female,F,2015,2015,Friday,6,236
Alaska,2,Female,F,2015,2015,Saturday,7,247
Alaska,2,Female,F,2016,2016,Sunday,1,242
Alaska,2,Female,F,2016,2016,Monday,2,272
Alaska,2,Female,F,2016,2016,Tuesday,3,243
Alaska,2,Female,F,2016,2016,Wednesday,4,267
Alaska,2,Female,F,2016,2016,Thursday,5,233
Alaska,2,Female,F,2016,2016,Friday,6,255
Alaska,2,Female,F,2016,2016,Saturday,7,248
Alaska,2,Female,F,2017,2017,Sunday,1,249
Alaska,2,Female,F,2017,2017,Monday,2,243
Alaska,2,Female,F,2017,2017,Tuesday,3,257
Alaska,2,Female,F,2017,2017,Wednesday,4,238
Alaska,2,Female,F,2017,2017,Thursday,5,244
Alaska,2,Female,F,2017,2017,Friday,6,245
Alaska,2,Female,F,2017,2017,Saturday,7,254
Alaska,2,Male,M,2007,2007,Sunday,1,222
Alaska,2,Male,M,2007,2007,Monday,2,218
Alaska,2,Male,M,2007,2007,Tuesday,3,249
Alaska,2,Male,M,2007,2007,Wednesday,4,210
Alaska,2,Male,M,2007,2007,Thursday,5,220
Alaska,2,Male,M,2007,2007,Friday,6,207
Alaska,2,Male,M,2007,2007,Saturday,7,234
Alaska,2,Male,M,2008,2008,Sunday,1,199
Alaska,2,Male,M,2008,2008,Monday,2,231
Alaska,2,Male,M,2008,2008,Tuesday,3,256
Alaska,2,Male,M,2008,2008,Wednesday,4,230
Alaska,2,Male,M,2008,2008,Thursday,5,220
Alaska,2,Male,M,2008,2008,Friday,6,245
Alaska,2,Male,M,2008,2008,Saturday,7,237
Alaska,2,Male,M,2009,2009,Sunday,1,215
Alaska,2,Male,M,2009,2009,Monday,2,239
Alaska,2,Male,M,2009,2009,Tuesday,3,263
Alaska,2,Male,M,2009,2009,Wednesday,4,253
Alaska,2,Male,M,2009,2009,Thursday,5,222
Alaska,2,Male,M,2009,2009,Friday,6,232
Alaska,2,Male,M,2009,2009,Saturday,7,247
Alaska,2,Male,M,2010,2010,Sunday,1,231
Alaska,2,Male,M,2010,2010,Monday,2,244
Alaska,2,Male,M,2010,2010,Tuesday,3,264
Alaska,2,Male,M,2010,2010,Wednesday,4,253
Alaska,2,Male,M,2010,2010,Thursday,5,246
Alaska,2,Male,M,2010,2010,Friday,6,253
Alaska,2,Male,M,2010,2010,Saturday,7,250
Alaska,2,Male,M,2011,2011,Sunday,1,267
Alaska,2,Male,M,2011,2011,Monday,2,313
Alaska,2,Male,M,2011,2011,Tuesday,3,275
Alaska,2,Male,M,2011,2011,Wednesday,4,256
Alaska,2,Male,M,2011,2011,Thursday,5,265
Alaska,2,Male,M,2011,2011,Friday,6,269
Alaska,2,Male,M,2011,2011,Saturday,7,245
Alaska,2,Male,M,2012,2012,Sunday,1,270
Alaska,2,Male,M,2012,2012,Monday,2,274
Alaska,2,Male,M,2012,2012,Tuesday,3,276
Alaska,2,Male,M,2012,2012,Wednesday,4,288
Alaska,2,Male,M,2012,2012,Thursday,5,260
Alaska,2,Male,M,2012,2012,Friday,6,263
Alaska,2,Male,M,2012,2012,Saturday,7,252
Alaska,2,Male,M,2013,2013,Sunday,1,247
Alaska,2,Male,M,2013,2013,Monday,2,293
Alaska,2,Male,M,2013,2013,Tuesday,3,264
Alaska,2,Male,M,2013,2013,Wednesday,4,276
Alaska,2,Male,M,2013,2013,Thursday,5,259
Alaska,2,Male,M,2013,2013,Friday,6,258
Alaska,2,Male,M,2013,2013,Saturday,7,306
Alaska,2,Male,M,2014,2014,Sunday,1,266
Alaska,2,Male,M,2014,2014,Monday,2,320
Alaska,2,Male,M,2014,2014,Tuesday,3,280
Alaska,2,Male,M,2014,2014,Wednesday,4,300
Alaska,2,Male,M,2014,2014,Thursday,5,292
Alaska,2,Male,M,2014,2014,Friday,6,308
Alaska,2,Male,M,2014,2014,Saturday,7,302
Alaska,2,Male,M,2015,2015,Sunday,1,298
Alaska,2,Male,M,2015,2015,Monday,2,306
Alaska,2,Male,M,2015,2015,Tuesday,3,287
Alaska,2,Male,M,2015,2015,Wednesday,4,289
Alaska,2,Male,M,2015,2015,Thursday,5,308
Alaska,2,Male,M,2015,2015,Friday,6,298
Alaska,2,Male,M,2015,2015,Saturday,7,294
Alaska,2,Male,M,2016,2016,Sunday,1,316
Alaska,2,Male,M,2016,2016,Monday,2,294
Alaska,2,Male,M,2016,2016,Tuesday,3,320
Alaska,2,Male,M,2016,2016,Wednesday,4,299
Alaska,2,Male,M,2016,2016,Thursday,5,283
Alaska,2,Male,M,2016,2016,Friday,6,335
Alaska,2,Male,M,2016,2016,Saturday,7,330
Alaska,2,Male,M,2017,2017,Sunday,1,279
Alaska,2,Male,M,2017,2017,Monday,2,327
Alaska,2,Male,M,2017,2017,Tuesday,3,321
Alaska,2,Male,M,2017,2017,Wednesday,4,316
Alaska,2,Male,M,2017,2017,Thursday,5,292
Alaska,2,Male,M,2017,2017,Friday,6,288
Alaska,2,Male,M,2017,2017,Saturday,7,289
Arizona,4,Female,F,2007,2007,Sunday,1,2920
Arizona,4,Female,F,2007,2007,Monday,2,2941
Arizona,4,Female,F,2007,2007,Tuesday,3,2849
Arizona,4,Female,F,2007,2007,Wednesday,4,2855
Arizona,4,Female,F,2007,2007,Thursday,5,2924
Arizona,4,Female,F,2007,2007,Friday,6,2788
Arizona,4,Female,F,2007,2007,Saturday,7,2883
Arizona,4,Female,F,2008,2008,Sunday,1,2822
Arizona,4,Female,F,2008,2008,Monday,2,2898
Arizona,4,Female,F,2008,2008,Tuesday,3,2895
Arizona,4,Female,F,2008,2008,Wednesday,4,3010
Arizona,4,Female,F,2008,2008,Thursday,5,2868
Arizona,4,Female,F,2008,2008,Friday,6,2885
Arizona,4,Female,F,2008,2008,Saturday,7,2835
Arizona,4,Female,F,2009,2009,Sunday,1,2798
Arizona,4,Female,F,2009,2009,Monday,2,2883
Arizona,4,Female,F,2009,2009,Tuesday,3,2869
Arizona,4,Female,F,2009,2009,Wednesday,4,2881
Arizona,4,Female,F,2009,2009,Thursday,5,3009
Arizona,4,Female,F,2009,2009,Friday,6,2908
Arizona,4,Female,F,2009,2009,Saturday,7,2971
Arizona,4,Female,F,2010,2010,Sunday,1,2909
Arizona,4,Female,F,2010,2010,Monday,2,2833
Arizona,4,Female,F,2010,2010,Tuesday,3,2930
Arizona,4,Female,F,2010,2010,Wednesday,4,2932
Arizona,4,Female,F,2010,2010,Thursday,5,3088
Arizona,4,Female,F,2010,2010,Friday,6,2973
Arizona,4,Female,F,2010,2010,Saturday,7,3007
Arizona,4,Female,F,2011,2011,Sunday,1,2994
Arizona,4,Female,F,2011,2011,Monday,2,3027
Arizona,4,Female,F,2011,2011,Tuesday,3,3064
Arizona,4,Female,F,2011,2011,Wednesday,4,3084
Arizona,4,Female,F,2011,2011,Thursday,5,3103
Arizona,4,Female,F,2011,2011,Friday,6,3160
Arizona,4,Female,F,2011,2011,Saturday,7,3101
Arizona,4,Female,F,2012,2012,Sunday,1,3130
Arizona,4,Female,F,2012,2012,Monday,2,3152
Arizona,4,Female,F,2012,2012,Tuesday,3,3038
Arizona,4,Female,F,2012,2012,Wednesday,4,3041
Arizona,4,Female,F,2012,2012,Thursday,5,3123
Arizona,4,Female,F,2012,2012,Friday,6,3042
Arizona,4,Female,F,2012,2012,Saturday,7,2975
Arizona,4,Female,F,2013,2013,Sunday,1,3073
Arizona,4,Female,F,2013,2013,Monday,2,3127
Arizona,4,Female,F,2013,2013,Tuesday,3,3300
Arizona,4,Female,F,2013,2013,Wednesday,4,3193
Arizona,4,Female,F,2013,2013,Thursday,5,3184
Arizona,4,Female,F,2013,2013,Friday,6,3186
Arizona,4,Female,F,2013,2013,Saturday,7,3175
Arizona,4,Female,F,2014,2014,Sunday,1,3146
Arizona,4,Female,F,2014,2014,Monday,2,3127
Arizona,4,Female,F,2014,2014,Tuesday,3,3176
Arizona,4,Female,F,2014,2014,Wednesday,4,3311
Arizona,4,Female,F,2014,2014,Thursday,5,3322
Arizona,4,Female,F,2014,2014,Friday,6,3303
Arizona,4,Female,F,2014,2014,Saturday,7,3243
Arizona,4,Female,F,2015,2015,Sunday,1,3348
Arizona,4,Female,F,2015,2015,Monday,2,3352
Arizona,4,Female,F,2015,2015,Tuesday,3,3352
Arizona,4,Female,F,2015,2015,Wednesday,4,3383
Arizona,4,Female,F,2015,2015,Thursday,5,3401
Arizona,4,Female,F,2015,2015,Friday,6,3482
Arizona,4,Female,F,2015,2015,Saturday,7,3420
Arizona,4,Female,F,2016,2016,Sunday,1,3260
Arizona,4,Female,F,2016,2016,Monday,2,3464
Arizona,4,Female,F,2016,2016,Tuesday,3,3527
Arizona,4,Female,F,2016,2016,Wednesday,4,3455
Arizona,4,Female,F,2016,2016,Thursday,5,3437
Arizona,4,Female,F,2016,2016,Friday,6,3553
Arizona,4,Female,F,2016,2016,Saturday,7,3567
Arizona,4,Female,F,2017,2017,Sunday,1,3613
Arizona,4,Female,F,2017,2017,Monday,2,3502
Arizona,4,Female,F,2017,2017,Tuesday,3,3600
Arizona,4,Female,F,2017,2017,Wednesday,4,3599
Arizona,4,Female,F,2017,2017,Thursday,5,3561
Arizona,4,Female,F,2017,2017,Friday,6,3658
Arizona,4,Female,F,2017,2017,Saturday,7,3578
Arizona,4,Male,M,2007,2007,Sunday,1,2825
Arizona,4,Male,M,2007,2007,Monday,2,3086
Arizona,4,Male,M,2007,2007,Tuesday,3,3017
Arizona,4,Male,M,2007,2007,Wednesday,4,3000
Arizona,4,Male,M,2007,2007,Thursday,5,3012
Arizona,4,Male,M,2007,2007,Friday,6,3004
Arizona,4,Male,M,2007,2007,Saturday,7,3016
Arizona,4,Male,M,2008,2008,Sunday,1,2992
Arizona,4,Male,M,2008,2008,Monday,2,2890
Arizona,4,Male,M,2008,2008,Tuesday,3,3054
Arizona,4,Male,M,2008,2008,Wednesday,4,3111
Arizona,4,Male,M,2008,2008,Thursday,5,3029
Arizona,4,Male,M,2008,2008,Friday,6,3060
Arizona,4,Male,M,2008,2008,Saturday,7,3119
Arizona,4,Male,M,2009,2009,Sunday,1,2988
Arizona,4,Male,M,2009,2009,Monday,2,3044
Arizona,4,Male,M,2009,2009,Tuesday,3,3055
Arizona,4,Male,M,2009,2009,Wednesday,4,2950
Arizona,4,Male,M,2009,2009,Thursday,5,3137
Arizona,4,Male,M,2009,2009,Friday,6,2985
Arizona,4,Male,M,2009,2009,Saturday,7,3139
Arizona,4,Male,M,2010,2010,Sunday,1,3144
Arizona,4,Male,M,2010,2010,Monday,2,3161
Arizona,4,Male,M,2010,2010,Tuesday,3,3101
Arizona,4,Male,M,2010,2010,Wednesday,4,3092
Arizona,4,Male,M,2010,2010,Thursday,5,3142
Arizona,4,Male,M,2010,2010,Friday,6,3196
Arizona,4,Male,M,2010,2010,Saturday,7,3110
Arizona,4,Male,M,2011,2011,Sunday,1,3215
Arizona,4,Male,M,2011,2011,Monday,2,3212
Arizona,4,Male,M,2011,2011,Tuesday,3,3211
Arizona,4,Male,M,2011,2011,Wednesday,4,3172
Arizona,4,Male,M,2011,2011,Thursday,5,3272
Arizona,4,Male,M,2011,2011,Friday,6,3250
Arizona,4,Male,M,2011,2011,Saturday,7,3209
Arizona,4,Male,M,2012,2012,Sunday,1,3346
Arizona,4,Male,M,2012,2012,Monday,2,3349
Arizona,4,Male,M,2012,2012,Tuesday,3,3260
Arizona,4,Male,M,2012,2012,Wednesday,4,3412
Arizona,4,Male,M,2012,2012,Thursday,5,3299
Arizona,4,Male,M,2012,2012,Friday,6,3359
Arizona,4,Male,M,2012,2012,Saturday,7,3255
Arizona,4,Male,M,2013,2013,Sunday,1,3269
Arizona,4,Male,M,2013,2013,Monday,2,3500
Arizona,4,Male,M,2013,2013,Tuesday,3,3420
Arizona,4,Male,M,2013,2013,Wednesday,4,3340
Arizona,4,Male,M,2013,2013,Thursday,5,3342
Arizona,4,Male,M,2013,2013,Friday,6,3394
Arizona,4,Male,M,2013,2013,Saturday,7,3468
Arizona,4,Male,M,2014,2014,Sunday,1,3322
Arizona,4,Male,M,2014,2014,Monday,2,3397
Arizona,4,Male,M,2014,2014,Tuesday,3,3566
Arizona,4,Male,M,2014,2014,Wednesday,4,3691
Arizona,4,Male,M,2014,2014,Thursday,5,3478
Arizona,4,Male,M,2014,2014,Friday,6,3514
Arizona,4,Male,M,2014,2014,Saturday,7,3473
Arizona,4,Male,M,2015,2015,Sunday,1,3714
Arizona,4,Male,M,2015,2015,Monday,2,3722
Arizona,4,Male,M,2015,2015,Tuesday,3,3654
Arizona,4,Male,M,2015,2015,Wednesday,4,3699
Arizona,4,Male,M,2015,2015,Thursday,5,3782
Arizona,4,Male,M,2015,2015,Friday,6,3702
Arizona,4,Male,M,2015,2015,Saturday,7,3694
Arizona,4,Male,M,2016,2016,Sunday,1,3738
Arizona,4,Male,M,2016,2016,Monday,2,3791
Arizona,4,Male,M,2016,2016,Tuesday,3,3877
Arizona,4,Male,M,2016,2016,Wednesday,4,3893
Arizona,4,Male,M,2016,2016,Thursday,5,3944
Arizona,4,Male,M,2016,2016,Friday,6,3838
Arizona,4,Male,M,2016,2016,Saturday,7,3904
Arizona,4,Male,M,2017,2017,Sunday,1,3942
Arizona,4,Male,M,2017,2017,Monday,2,3913
Arizona,4,Male,M,2017,2017,Tuesday,3,4011
Arizona,4,Male,M,2017,2017,Wednesday,4,3910
Arizona,4,Male,M,2017,2017,Thursday,5,3928
Arizona,4,Male,M,2017,2017,Friday,6,3990
Arizona,4,Male,M,2017,2017,Saturday,7,3956
Arkansas,5,Female,F,2007,2007,Sunday,1,1927
Arkansas,5,Female,F,2007,2007,Monday,2,1904
Arkansas,5,Female,F,2007,2007,Tuesday,3,1922
Arkansas,5,Female,F,2007,2007,Wednesday,4,1936
Arkansas,5,Female,F,2007,2007,Thursday,5,1912
Arkansas,5,Female,F,2007,2007,Friday,6,1867
Arkansas,5,Female,F,2007,2007,Saturday,7,1856
Arkansas,5,Female,F,2008,2008,Sunday,1,1913
Arkansas,5,Female,F,2008,2008,Monday,2,1983
Arkansas,5,Female,F,2008,2008,Tuesday,3,1962
Arkansas,5,Female,F,2008,2008,Wednesday,4,2068
Arkansas,5,Female,F,2008,2008,Thursday,5,1960
Arkansas,5,Female,F,2008,2008,Friday,6,1979
Arkansas,5,Female,F,2008,2008,Saturday,7,1946
Arkansas,5,Female,F,2009,2009,Sunday,1,1888
Arkansas,5,Female,F,2009,2009,Monday,2,1912
Arkansas,5,Female,F,2009,2009,Tuesday,3,1890
Arkansas,5,Female,F,2009,2009,Wednesday,4,1936
Arkansas,5,Female,F,2009,2009,Thursday,5,1964
Arkansas,5,Female,F,2009,2009,Friday,6,1888
Arkansas,5,Female,F,2009,2009,Saturday,7,1884
Arkansas,5,Female,F,2010,2010,Sunday,1,1910
Arkansas,5,Female,F,2010,2010,Monday,2,1904
Arkansas,5,Female,F,2010,2010,Tuesday,3,1892
Arkansas,5,Female,F,2010,2010,Wednesday,4,1894
Arkansas,5,Female,F,2010,2010,Thursday,5,1959
Arkansas,5,Female,F,2010,2010,Friday,6,1993
Arkansas,5,Female,F,2010,2010,Saturday,7,1902
Arkansas,5,Female,F,2011,2011,Sunday,1,1973
Arkansas,5,Female,F,2011,2011,Monday,2,2042
Arkansas,5,Female,F,2011,2011,Tuesday,3,2001
Arkansas,5,Female,F,2011,2011,Wednesday,4,1919
Arkansas,5,Female,F,2011,2011,Thursday,5,1912
Arkansas,5,Female,F,2011,2011,Friday,6,2004
Arkansas,5,Female,F,2011,2011,Saturday,7,2032
Arkansas,5,Female,F,2012,2012,Sunday,1,1991
Arkansas,5,Female,F,2012,2012,Monday,2,2170
Arkansas,5,Female,F,2012,2012,Tuesday,3,2019
Arkansas,5,Female,F,2012,2012,Wednesday,4,1998
Arkansas,5,Female,F,2012,2012,Thursday,5,1983
